,CSV Nome,ESTADOS,UF,Mês,2017,2018,2019,2020,2021,2022
204,IOFEST,Pernambuco,PE,1,0,0,0,0,0," 23.395,53 "
205,IOFEST,Piauí,PI,1," 238,17 ",0,0," 3.616,98 "," 59.089,75 "," 6,08 "
206,IOFEST,Paraná,PR,1,0,0," 244,71 ",0,0,0
207,IOFEST,Rio de Janeiro,RJ,1," 5.617,25 "," 1.668,79 "," 1.879,79 ",0," 888,09 ",0
208,IOFEST,Rio Grande do Norte,RN,1,0,0," 24.525,89 "," 27.871,33 "," 2.318,05 "," 22.282,35 "
209,IOFEST,Rondônia,RO,1," 18.537,39 "," 2.596,64 "," 4.526,14 "," 10.158,56 "," 71.440,61 "," 99.563,34 "
210,IOFEST,Roraima,RR,1,0,0,0,0,0,0
211,IOFEST,Rio Grande do Sul,RS,1,0,0,0,0,0,0
212,IOFEST,Santa Catarina,SC,1,0,0,0,0," 101,33 ",0
213,IOFEST,Sergipe,SE,1,0,0,0,0,0,0
214,IOFEST,São Paulo,SP,1," 2.111,83 "," 1.024,54 "," 8.363,62 "," 48.444,93 "," 44.797,09 "," 119.178,40 "
215,IOFEST,Tocantins,TO,1,0,0,0,0,0," 22,12 "
216,IOFMUN,Acre,AC,1,0,0,0,0,0,0
217,IOFMUN,Alagoas,AL,1,0,0,0,0,0,0
218,IOFMUN,Amazonas,AM,1," 9.834,01 "," 565,23 ",0," 74,24 "," 18.616,94 "," 35.788,82 "
219,IOFMUN,Amapá,AP,1," 22.362,60 "," 23.942,29 "," 10.816,25 "," 36.017,07 ",0," 28.107,19 "
220,IOFMUN,Bahia,BA,1,0,0," 197,75 ",0,0,0
221,IOFMUN,Ceará,CE,1,0," 73,58 ",0," 327,55 "," 50,93 ",0
222,IOFMUN,Distrito Federal,DF,1,0,0,0,0,0,0
223,IOFMUN,Espírito Santo,ES,1,0,0,0,0,0,0
224,IOFMUN,Goiás,GO,1,0," 20,62 ",0,0," 5.480,56 ",0
225,IOFMUN,Maranhão,MA,1,0," 602,28 ",0,0," 3.813,68 "," 10.160,12 "
226,IOFMUN,Minas Gerais,MG,1,0,0," 536,67 ",0," 77.572,03 "," 38.815,14 "
227,IOFMUN,Mato Grosso do Sul,MS,1,0,0,0,0,0,0
228,IOFMUN,Mato Grosso,MT,1," 460.561,25 "," 476.820,13 "," 478.546,01 "," 616.922,44 "," 1.211.395,67 "," 1.876.992,00 "
229,IOFMUN,Pará,PA,1," 625.156,26 "," 512.656,41 "," 553.581,65 "," 849.456,21 "," 1.584.106,31 "," 2.230.449,05 "
230,IOFMUN,Paraíba,PB,1," 318,15 ",0,0,0,0," 159.160,81 "
231,IOFMUN,Pernambuco,PE,1,0,0,0,0,0," 54.589,53 "
232,IOFMUN,Piauí,PI,1," 555,75 ",0,0," 8.439,62 "," 137.876,05 "," 14,16 "
233,IOFMUN,Paraná,PR,1,0,0," 571,01 ",0,0,0
234,IOFMUN,Rio de Janeiro,RJ,1," 13.106,95 "," 3.893,87 "," 4.386,21 ",0," 2.072,21 ",0
235,IOFMUN,Rio Grande do Norte,RN,1,0,0," 57.227,11 "," 65.033,10 "," 5.408,77 "," 51.992,11 "
236,IOFMUN,Rondônia,RO,1," 43.253,90 "," 6.058,83 "," 10.560,99 "," 23.703,31 "," 166.694,59 "," 232.314,34 "
237,IOFMUN,Roraima,RR,1,0,0,0,0,0,0
238,IOFMUN,Rio Grande do Sul,RS,1,0,0,0,0,0,0
239,IOFMUN,Santa Catarina,SC,1,0,0,0,0," 236,43 ",0
240,IOFMUN,Sergipe,SE,1,0,0,0,0,0,0
241,IOFMUN,São Paulo,SP,1," 4.927,61 "," 2.390,60 "," 19.515,12 "," 113.038,17 "," 104.526,46 "," 278.082,81 "
242,IOFMUN,Tocantins,TO,1,0,0,0,0,0," 51,60 "
243,IPI-EXP,Acre,AC,1," 24.639,13 "," 29.470,60 "," 47.517,17 "," 46.959,07 "," 81.159,62 "," 83.805,37 "
244,IPI-EXP,Alagoas,AL,1," 735.462,92 "," 882.109,28 "," 123.841,57 "," 550.050,12 "," 180.894,47 "," 182.233,85 "
245,IPI-EXP,Amazonas,AM,1," 1.990.714,28 "," 1.832.545,28 "," 1.969.745,86 "," 1.420.942,61 "," 2.748.951,18 "," 2.917.923,92 "
246,IPI-EXP,Amapá,AP,1," 478.112,07 "," 638.959,37 "," 534.834,86 "," 409.534,14 "," 838.351,47 "," 845.662,63 "
247,IPI-EXP,Bahia,BA,1," 14.608.663,41 "," 16.856.841,96 "," 14.704.097,25 "," 13.354.944,48 "," 19.734.972,71 "," 17.441.932,67 "
248,IPI-EXP,Ceará,CE,1," 1.992.071,13 "," 3.702.275,87 "," 3.240.252,22 "," 3.207.042,07 "," 4.747.095,10 "," 4.017.234,72 "
249,IPI-EXP,Distrito Federal,DF,1," 516.478,67 "," 500.435,09 "," 373.857,18 "," 246.174,66 "," 486.378,93 "," 593.080,93 "
250,IPI-EXP,Espírito Santo,ES,1," 13.611.736,54 "," 15.886.030,71 "," 12.938.421,51 "," 12.406.968,91 "," 21.571.590,58 "," 13.439.544,36 "
251,IPI-EXP,Goiás,GO,1," 7.644.950,22 "," 9.203.963,17 "," 7.955.825,03 "," 6.555.711,95 "," 11.997.976,65 "," 12.152.399,47 "
252,IPI-EXP,Maranhão,MA,1," 3.915.132,89 "," 4.525.891,10 "," 4.987.705,25 "," 4.502.683,03 "," 6.652.976,19 "," 6.769.601,52 "
253,IPI-EXP,Minas Gerais,MG,1," 34.374.718,73 "," 48.711.243,71 "," 37.574.059,29 "," 32.596.314,15 "," 53.974.466,85 "," 65.191.145,50 "
254,IPI-EXP,Mato Grosso do Sul,MS,1," 5.593.427,39 "," 7.150.584,66 "," 6.605.897,67 "," 5.739.822,30 "," 9.892.555,97 "," 9.618.323,37 "
255,IPI-EXP,Mato Grosso,MT,1," 4.917.200,50 "," 5.476.899,71 "," 4.923.103,29 "," 4.437.221,14 "," 8.848.829,07 "," 8.294.496,63 "
256,IPI-EXP,Pará,PA,1," 15.164.079,22 "," 23.507.462,19 "," 21.589.735,39 "," 19.510.343,86 "," 41.994.337,25 "," 52.598.980,07 "
257,IPI-EXP,Paraíba,PB,1," 297.979,84 "," 336.334,88 "," 249.288,18 "," 224.471,28 "," 372.119,04 "," 385.023,44 "
258,IPI-EXP,Pernambuco,PE,1," 3.080.350,01 "," 5.525.427,73 "," 5.215.503,92 "," 3.118.177,60 "," 5.523.760,07 "," 5.832.087,86 "
259,IPI-EXP,Piauí,PI,1," 73.247,41 "," 103.798,11 "," 84.152,75 "," 61.152,63 "," 143.853,66 "," 148.463,72 "
260,IPI-EXP,Paraná,PR,1," 26.941.889,04 "," 37.208.410,64 "," 30.604.745,60 "," 29.237.442,75 "," 40.502.214,97 "," 38.470.907,54 "
261,IPI-EXP,Rio de Janeiro,RJ,1," 42.428.135,79 "," 70.246.451,86 "," 58.568.522,30 "," 62.817.280,75 "," 99.759.801,23 "," 91.731.932,43 "
262,IPI-EXP,Rio Grande do Norte,RN,1," 358.708,96 "," 338.492,02 "," 312.361,84 "," 369.349,94 "," 480.448,21 "," 737.119,96 "
263,IPI-EXP,Rondônia,RO,1," 1.170.513,31 "," 1.162.040,58 "," 1.325.591,56 "," 1.334.016,05 "," 2.393.063,08 "," 2.014.974,08 "
264,IPI-EXP,Roraima,RR,1," 4.161,41 "," 17.304,27 "," 15.583,23 "," 60.031,36 "," 391.537,29 "," 528.060,49 "
265,IPI-EXP,Rio Grande do Sul,RS,1," 29.257.768,42 "," 35.886.266,48 "," 33.282.290,04 "," 29.493.153,06 "," 36.026.536,37 "," 34.249.663,00 "
266,IPI-EXP,Santa Catarina,SC,1," 17.410.029,55 "," 23.416.669,74 "," 19.291.931,03 "," 19.201.370,78 "," 28.809.782,67 "," 27.627.235,50 "
267,IPI-EXP,Sergipe,SE,1," 141.135,51 "," 253.363,08 "," 126.791,38 "," 83.958,48 "," 100.178,83 "," 87.342,12 "
268,IPI-EXP,São Paulo,SP,1," 56.772.116,21 "," 78.441.786,99 "," 66.737.563,82 "," 62.817.280,75 "," 99.759.801,23 "," 99.207.269,63 "
269,IPI-EXP,Tocantins,TO,1," 357.159,07 "," 367.876,33 "," 304.600,27 "," 284.006,37 "," 785.374,02 "," 869.903,91 "
270,ITR,Acre,AC,1," 23.607,11 "," 25.014,45 "," 21.363,64 "," 13.765,68 "," 25.206,36 "," 44.109,39 "
271,ITR,Alagoas,AL,1," 104.261,48 "," 98.906,81 "," 71.002,75 "," 150.106,54 "," 99.519,16 "," 224.850,62 "
272,ITR,Amazonas,AM,1," 35.082,10 "," 66.650,59 "," 33.014,08 "," 56.545,10 "," 71.351,41 "," 62.579,10 "
273,ITR,Amapá,AP,1," 18.965,56 "," 56.363,67 "," 5.743,94 "," 4.306,55 "," 23.945,30 "," 4.509,73 "
274,ITR,Bahia,BA,1," 1.542.883,99 "," 1.577.836,35 "," 1.343.945,98 "," 1.752.619,87 "," 1.331.760,59 "," 1.748.478,11 "
275,ITR,Ceará,CE,1," 77.549,09 "," 397.720,38 "," 60.444,18 "," 50.372,22 "," 79.223,89 "," 88.943,48 "
276,ITR,Distrito Federal,DF,1," 22.314,14 "," 52.816,93 "," 46.504,31 "," 27.202,06 "," 35.741,45 "," 53.655,42 "
277,ITR,Espírito Santo,ES,1," 107.920,05 "," 126.338,60 "," 102.917,63 "," 98.505,20 "," 115.703,32 "," 202.243,58 "
278,ITR,Goiás,GO,1," 5.401.186,05 "," 6.562.940,35 "," 7.109.673,81 "," 9.828.494,75 "," 9.011.903,72 "," 11.973.399,51 "
279,ITR,Maranhão,MA,1," 147.806,52 "," 297.723,23 "," 158.801,71 "," 143.657,20 "," 211.451,66 "," 305.392,35 "
280,ITR,Minas Gerais,MG,1," 4.619.411,09 "," 4.739.754,15 "," 3.972.456,48 "," 4.106.286,74 "," 4.935.490,50 "," 6.128.560,41 "
281,ITR,Mato Grosso do Sul,MS,1," 14.850.394,59 "," 16.478.785,88 "," 17.964.122,41 "," 20.652.820,16 "," 21.391.584,30 "," 24.809.265,39 "
282,ITR,Mato Grosso,MT,1," 7.931.610,82 "," 8.864.078,97 "," 9.543.091,61 "," 10.993.151,79 "," 13.821.404,71 "," 16.193.972,73 "
283,ITR,Pará,PA,1," 642.381,83 "," 635.246,59 "," 720.726,35 "," 785.028,23 "," 877.102,68 "," 1.388.033,73 "
284,ITR,Paraíba,PB,1," 88.613,66 "," 99.694,84 "," 74.220,46 "," 51.606,97 "," 100.976,72 "," 85.695,97 "
285,ITR,Pernambuco,PE,1," 407.724,65 "," 176.001,21 "," 177.586,40 "," 151.650,16 "," 171.718,62 "," 270.822,16 "
286,ITR,Piauí,PI,1," 212.977,16 "," 204.358,10 "," 161.113,47 "," 238.539,61 "," 270.757,14 "," 438.655,79 "
287,ITR,Paraná,PR,1," 5.254.718,34 "," 5.202.111,07 "," 4.324.135,94 "," 4.437.123,14 "," 6.196.842,71 "," 9.287.493,48 "
288,ITR,Rio de Janeiro,RJ,1," 255.750,13 "," 255.083,49 "," 524.812,15 "," 265.248,60 "," 297.634,67 "," 344.842,29 "
289,ITR,Rio Grande do Norte,RN,1," 86.106,95 "," 71.206,99 "," 50.855,63 "," 58.764,76 "," 55.944,55 "," 71.619,59 "
290,ITR,Rondônia,RO,1," 163.842,17 "," 133.268,47 "," 144.742,77 "," 253.444,81 "," 330.648,56 "," 510.433,21 "
291,ITR,Roraima,RR,1," 31.668,88 "," 26.365,67 "," 21.499,30 "," 10.545,22 "," 31.980,43 "," 41.967,06 "
292,ITR,Rio Grande do Sul,RS,1," 5.877.578,95 "," 6.601.977,19 "," 7.181.551,16 "," 7.376.599,19 "," 7.971.670,78 "," 8.527.247,16 "
293,ITR,Santa Catarina,SC,1," 577.697,97 "," 486.473,92 "," 387.810,58 "," 373.911,80 "," 524.429,33 "," 988.351,72 "
294,ITR,Sergipe,SE,1," 89.712,69 "," 93.680,93 "," 78.452,33 "," 65.509,99 "," 85.778,54 "," 79.942,49 "
295,ITR,São Paulo,SP,1," 9.613.092,43 "," 9.277.169,80 "," 7.404.178,43 "," 8.615.016,16 "," 11.323.246,66 "," 14.639.820,27 "
296,ITR,Tocantins,TO,1," 488.316,02 "," 623.053,63 "," 744.525,39 "," 958.448,42 "," 1.339.408,50 "," 1.824.214,20 "
297,LC87EST,Acre,AC,1," 88.764,00 "," 86.943,20 ",0,0,0,0
298,LC87EST,Alagoas,AL,1," 819.214,51 "," 802.410,11 ",0,0,0,0
299,LC87EST,Amazonas,AM,1," 982.683,00 "," 962.525,40 ",0,0,0,0
300,LC87EST,Amapá,AP,1," 396.318,00 "," 388.188,40 ",0,0,0,0
301,LC87EST,Bahia,BA,1," 3.623.743,51 "," 3.549.410,30 ",0,0,0,0
302,LC87EST,Ceará,CE,1," 1.588.089,76 "," 1.555.513,56 ",0,0,0,0
303,LC87EST,Distrito Federal,DF,1," 1.052.675,00 "," 1.031.081,67 ",0,0,0,0
304,LC87EST,Espírito Santo,ES,1," 4.156.737,00 "," 4.071.470,60 ",0,0,0,0
305,LC87EST,Goiás,GO,1," 1.301.352,00 "," 1.274.657,60 ",0,0,0,0
306,LC87EST,Maranhão,MA,1," 1.636.830,00 "," 1.603.254,00 ",0,0,0,0
307,LC87EST,Minas Gerais,MG,1," 12.581.536,51 "," 12.323.453,71 ",0,0,0,0
308,LC87EST,Mato Grosso do Sul,MS,1," 1.203.783,76 "," 1.179.090,76 ",0,0,0,0
309,LC87EST,Mato Grosso,MT,1," 1.892.348,25 "," 1.853.530,85 ",0,0,0,0
310,LC87EST,Pará,PA,1," 4.254.617,25 "," 4.167.343,05 ",0,0,0,0
311,LC87EST,Paraíba,PB,1," 280.312,51 "," 274.562,51 ",0,0,0,0
312,LC87EST,Pernambuco,PE,1," 1.448.508,76 "," 1.418.795,76 ",0,0,0,0
313,LC87EST,Piauí,PI,1," 294.108,76 "," 288.075,76 ",0,0,0,0
314,LC87EST,Paraná,PR,1," 9.830.496,00 "," 9.628.844,80 ",0,0,0,0
315,LC87EST,Rio de Janeiro,RJ,1," 5.718.404,25 "," 5.601.103,65 ",0,0,0,0
316,LC87EST,Rio Grande do Norte,RN,1," 353.086,51 "," 345.843,71 ",0,0,0,0
317,LC87EST,Rondônia,RO,1," 243.155,25 "," 238.167,45 ",0,0,0,0
318,LC87EST,Roraima,RR,1," 37.284,00 "," 36.519,20 ",0,0,0,0
319,LC87EST,Rio Grande do Sul,RS,1," 9.793.348,51 "," 9.592.459,31 ",0,0,0,0
320,LC87EST,Santa Catarina,SC,1," 3.501.527,25 "," 3.429.701,06 ",0,0,0,0
321,LC87EST,Sergipe,SE,1," 244.227,76 "," 239.217,96 ",0,0,0,0
322,LC87EST,São Paulo,SP,1," 30.363.255,00 "," 29.740.419,00 ",0,0,0,0
323,LC87EST,Tocantins,TO,1," 76.761,76 "," 75.187,16 ",0,0,0,0
324,LC87MUN,Acre,AC,1," 29.588,10 "," 28.981,14 ",0,0,0,0
325,LC87MUN,Alagoas,AL,1," 273.071,92 "," 267.470,41 ",0,0,0,0
326,LC87MUN,Amazonas,AM,1," 327.561,24 "," 320.842,08 ",0,0,0,0
327,LC87MUN,Amapá,AP,1," 132.106,07 "," 129.396,20 ",0,0,0,0
328,LC87MUN,Bahia,BA,1," 1.207.916,16 "," 1.183.138,53 ",0,0,0,0
329,LC87MUN,Ceará,CE,1," 529.363,97 "," 518.505,24 ",0,0,0,0
330,LC87MUN,Distrito Federal,DF,1,0,0,0,0,0,0
331,LC87MUN,Espírito Santo,ES,1," 1.385.579,28 "," 1.357.157,15 ",0,0,0,0
332,LC87MUN,Goiás,GO,1," 433.785,03 "," 424.886,86 ",0,0,0,0
333,LC87MUN,Maranhão,MA,1," 545.610,86 "," 534.418,83 ",0,0,0,0
334,LC87MUN,Minas Gerais,MG,1," 4.193.848,94 "," 4.107.821,32 ",0,0,0,0
335,LC87MUN,Mato Grosso do Sul,MS,1," 401.261,56 "," 393.030,55 ",0,0,0,0
336,LC87MUN,Mato Grosso,MT,1," 630.783,33 "," 617.844,19 ",0,0,0,0
337,LC87MUN,Pará,PA,1," 1.418.206,41 "," 1.389.114,90 ",0,0,0,0
338,LC87MUN,Paraíba,PB,1," 93.438,42 "," 91.521,70 ",0,0,0,0
339,LC87MUN,Pernambuco,PE,1," 482.837,06 "," 472.932,63 ",0,0,0,0
340,LC87MUN,Piauí,PI,1," 98.037,19 "," 96.026,18 ",0,0,0,0
341,LC87MUN,Paraná,PR,1," 3.276.833,59 "," 3.209.616,56 ",0,0,0,0
342,LC87MUN,Rio de Janeiro,RJ,1," 1.906.135,09 "," 1.867.034,94 ",0,0,0,0
343,LC87MUN,Rio Grande do Norte,RN,1," 117.696,14 "," 115.281,95 ",0,0,0,0
344,LC87MUN,Rondônia,RO,1," 81.051,99 "," 79.389,37 ",0,0,0,0
345,LC87MUN,Roraima,RR,1," 12.428,05 "," 12.173,15 ",0,0,0,0
346,LC87MUN,Rio Grande do Sul,RS,1," 3.264.451,44 "," 3.197.488,27 ",0,0,0,0
347,LC87MUN,Santa Catarina,SC,1," 1.167.176,97 "," 1.143.234,87 ",0,0,0,0
348,LC87MUN,Sergipe,SE,1," 81.409,57 "," 79.739,61 ",0,0,0,0
349,LC87MUN,São Paulo,SP,1," 10.121.087,63 "," 9.913.475,50 ",0,0,0,0
350,LC87MUN,Tocantins,TO,1," 25.587,77 "," 25.062,94 ",0,0,0,0
351,LC176EST,Acre,AC,1,,,,0," 1.863.750,00 "," 113.800,00 "
352,LC176EST,Alagoas,AL,1,,,,0,0," 1.131.425,01 "
353,LC176EST,Amazonas,AM,1,,,,0," 21.627.750,00 "," 1.353.512,51 "
354,LC176EST,Amapá,AP,1,,,,0,0," 508.100,00 "
355,LC176EST,Bahia,BA,1,,,,0," 132.315.450,00 "," 9.913.038,03 "
356,LC176EST,Ceará,CE,1,,,,0,0," 2.625.025,06 "
357,LC176EST,Distrito Federal,DF,1,,,,0,0," 1.012.187,50 "
358,LC176EST,Espírito Santo,ES,1,,,,0," 115.466.100,00 "," 7.435.800,21 "
359,LC176EST,Goiás,GO,1,,,,0," 144.519.150,00 "," 12.609.313,59 "
360,LC176EST,Maranhão,MA,1,,,,0,0," 4.783.537,77 "
361,LC176EST,Minas Gerais,MG,1,,,,0,0," 36.567.277,04 "
362,LC176EST,Mato Grosso do Sul,MS,1,,,,0,0," 8.680.700,71 "
363,LC176EST,Mato Grosso,MT,1,,,,0,0," 38.584.766,12 "
364,LC176EST,Pará,PA,1,,,,0,0," 26.225.864,58 "
365,LC176EST,Paraíba,PB,1,,,,0,0," 359.375,00 "
366,LC176EST,Pernambuco,PE,1,,,,0,0," 1.857.062,50 "
367,LC176EST,Piauí,PI,1,,,,0,0," 1.594.012,62 "
368,LC176EST,Paraná,PR,1,,,,0,0," 18.111.488,05 "
369,LC176EST,Rio de Janeiro,RJ,1,,,,0,0," 7.656.662,53 "
370,LC176EST,Rio Grande do Norte,RN,1,,,,0,0," 715.850,03 "
371,LC176EST,Rondônia,RO,1,,,,0,0," 2.300.887,70 "
372,LC176EST,Roraima,RR,1,,,,0," 1.166.400,00 "," 242.125,02 "
373,LC176EST,Rio Grande do Sul,RS,1,,,,0,0," 18.136.675,56 "
374,LC176EST,Santa Catarina,SC,1,,,,0," 94.215.600,00 "," 5.394.000,09 "
375,LC176EST,Sergipe,SE,1,,,,0,0," 313.112,50 "
376,LC176EST,São Paulo,SP,1,,,,0,0," 38.927.250,00 "
377,LC176EST,Tocantins,TO,1,,,,0,0," 2.847.150,27 "
378,LC176MUN,Acre,AC,1,,,,0," 433.918,08 "," 36.835,34 "
379,LC176MUN,Alagoas,AL,1,,,,0," 2.249.934,95 "," 372.882,97 "
380,LC176MUN,Amazonas,AM,1,,,,0," 422.043,21 "," 441.996,47 "
381,LC176MUN,Amapá,AP,1,,,,0," 835.410,85 "," 162.196,79 "
382,LC176MUN,Bahia,BA,1,,,,0," 10.700.981,67 "," 3.266.842,88 "
383,LC176MUN,Ceará,CE,1,,,,0," 1.747.485,91 "," 870.575,63 "
384,LC176MUN,Distrito Federal,DF,1,,,,0,0," 337.395,83 "
385,LC176MUN,Espírito Santo,ES,1,,,,0," 20.781.973,58 "," 2.478.600,13 "
386,LC176MUN,Goiás,GO,1,,,,0," 14.321.127,92 "," 4.203.104,57 "
387,LC176MUN,Maranhão,MA,1,,,,0," 1.515.694,03 "," 1.556.901,60 "
388,LC176MUN,Minas Gerais,MG,1,,,,0," 45.706.286,42 "," 12.183.892,46 "
389,LC176MUN,Mato Grosso do Sul,MS,1,,,,0," 5.600.250,40 "," 2.893.566,90 "
390,LC176MUN,Mato Grosso,MT,1,,,,0," 20.948.833,81 "," 12.861.588,74 "
391,LC176MUN,Pará,PA,1,,,,0," 19.620.145,44 "," 8.741.954,86 "
392,LC176MUN,Paraíba,PB,1,,,,0," 92.329,23 "," 113.236,60 "
393,LC176MUN,Pernambuco,PE,1,,,,0," 2.161.835,63 "," 597.426,90 "
394,LC176MUN,Piauí,PI,1,,,,0," 651.174,99 "," 528.694,39 "
395,LC176MUN,Paraná,PR,1,,,,0," 36.881.702,91 "," 5.942.713,08 "
396,LC176MUN,Rio de Janeiro,RJ,1,,,,0," 17.269.580,84 "," 2.152.032,56 "
397,LC176MUN,Rio Grande do Norte,RN,1,,,,0," 379.796,88 "," 233.419,88 "
398,LC176MUN,Rondônia,RO,1,,,,0," 5.359.991,21 "," 766.962,54 "
399,LC176MUN,Roraima,RR,1,,,,0," 47.483,53 "," 80.708,33 "
400,LC176MUN,Rio Grande do Sul,RS,1,,,,0," 34.634.655,76 "," 6.045.558,46 "
401,LC176MUN,Santa Catarina,SC,1,,,,0," 15.324.198,29 "," 1.782.654,24 "
402,LC176MUN,Sergipe,SE,1,,,,0," 756.028,00 "," 101.909,78 "
403,LC176MUN,São Paulo,SP,1,,,,0," 97.176.866,47 "," 12.646.199,33 "
404,LC176MUN,Tocantins,TO,1,,,,0," 1.659.684,33 "," 922.891,81 "
405,TCP,Acre,AC,1," 30.847,55 "," 37.291,19 ",,,,
406,TCP,Alagoas,AL,1," 80.131,50 "," 86.167,54 ",,,,
407,TCP,Amapá,AP,1," 102.297,90 "," 110.026,28 ",,,,
408,TCP,Amazonas,AM,1," 28.342,56 "," 34.318,64 ",,,,
409,TCP,Bahia,BA,1," 493.700,59 "," 498.656,21 ",,,,
410,TCP,Ceará,CE,1," 182.218,71 "," 197.171,39 ",,,,
411,TCP,Distrito Federal,DF,1," 363.907,02 "," 397.468,06 ",,,,
412,TCP,Espírito Santo,ES,1," 229.054,84 "," 259.066,39 ",,,,
413,TCP,Goiás,GO,1," 384.164,24 "," 398.182,44 ",,,,
414,TCP,Maranhão,MA,1," 135.933,40 "," 150.887,60 ",,,,
415,TCP,Mato Grosso,MT,1," 1.010.662,24 "," 1.018.047,11 ",,,,
416,TCP,Mato Grosso do Sul,MS,1," 167.012,56 "," 177.972,64 ",,,,
417,TCP,Minas Gerais,MG,1," 185.839,49 "," 210.075,45 ",,,,
418,TCP,Pará,PA,1," 179.924,99 "," 190.322,73 ",,,,
419,TCP,Paraíba,PB,1," 82.715,94 "," 90.251,88 ",,,,
420,TCP,Paraná,PR,1," 183.723,35 "," 196.328,76 ",,,,
421,TCP,Pernambuco,PE,1," 94.471,82 "," 103.131,96 ",,,,
422,TCP,Piauí,PI,1," 634.293,79 "," 664.083,52 ",,,,
423,TCP,Rio de Janeiro,RJ,1," 839.651,73 "," 847.787,61 ",,,,
424,TCP,Rio Grande do Norte,RN,1," 79.569,40 "," 87.772,66 ",,,,
425,TCP,Rio Grande do Sul,RS,1," 83.731,67 "," 91.600,12 ",,,,
426,TCP,Rondônia,RO,1," 26.248,42 "," 33.267,56 ",,,,
427,TCP,Roraima,RR,1," 497.944,20 "," 501.531,89 ",,,,
428,TCP,Santa Catarina,SC,1," 356.634,76 "," 374.621,88 ",,,,
429,TCP,São Paulo,SP,1," 81.262,85 "," 86.135,92 ",,,,
430,TCP,Sergipe,SE,1," 2.745.501,97 "," 2.770.857,89 ",,,,
431,TCP,Tocantins,TO,1," 74.012,01 "," 82.499,76 ",,,,
432,CIDEEST,Acre,AC,2,0,0,0,0,0,0
433,CIDEEST,Alagoas,AL,2,0,0,0,0,0,0
434,CIDEEST,Amazonas,AM,2,0,0,0,0,0,0
435,CIDEEST,Amapá,AP,2,0,0,0,0,0,0
436,CIDEEST,Bahia,BA,2,0,0,0,0,0,0
437,CIDEEST,Ceará,CE,2,0,0,0,0,0,0
438,CIDEEST,Distrito Federal,DF,2,0,0,0,0,0,0
439,CIDEEST,Espírito Santo,ES,2,0,0,0,0,0,0
440,CIDEEST,Goiás,GO,2,0,0,0,0,0,0
441,CIDEEST,Maranhão,MA,2,0,0,0,0,0,0
442,CIDEEST,Minas Gerais,MG,2,0,0,0,0,0,0
443,CIDEEST,Mato Grosso do Sul,MS,2,0,0,0,0,0,0
444,CIDEEST,Mato Grosso,MT,2,0,0,0,0,0,0
445,CIDEEST,Pará,PA,2,0,0,0,0,0,0
446,CIDEEST,Paraíba,PB,2,0,0,0,0,0,0
447,CIDEEST,Pernambuco,PE,2,0,0,0,0,0,0
448,CIDEEST,Piauí,PI,2,0,0,0,0,0,0
449,CIDEEST,Paraná,PR,2,0,0,0,0,0,0
450,CIDEEST,Rio de Janeiro,RJ,2,0,0,0,0,0,0
451,CIDEEST,Rio Grande do Norte,RN,2,0,0,0,0,0,0
452,CIDEEST,Rondônia,RO,2,0,0,0,0,0,0
453,CIDEEST,Roraima,RR,2,0,0,0,0,0,0
454,CIDEEST,Rio Grande do Sul,RS,2,0,0,0,0,0,0
455,CIDEEST,Santa Catarina,SC,2,0,0,0,0,0,0
456,CIDEEST,Sergipe,SE,2,0,0,0,0,0,0
457,CIDEEST,São Paulo,SP,2,0,0,0,0,0,0
458,CIDEEST,Tocantins,TO,2,0,0,0,0,0,0
459,CIDEMUN,Acre,AC,2,0,0,0,0,0,0
460,CIDEMUN,Alagoas,AL,2,0,0,0,0,0,0
461,CIDEMUN,Amazonas,AM,2,0,0,0,0,0,0
462,CIDEMUN,Amapá,AP,2,0,0,0,0,0,0
463,CIDEMUN,Bahia,BA,2,0,0,0,0,0,0
464,CIDEMUN,Ceará,CE,2,0,0,0,0,0,0
465,CIDEMUN,Distrito Federal,DF,2,0,0,0,0,0,0
466,CIDEMUN,Espírito Santo,ES,2,0,0,0,0,0,0
467,CIDEMUN,Goiás,GO,2,0,0,0,0,0,0
468,CIDEMUN,Maranhão,MA,2,0,0,0,0,0,0
469,CIDEMUN,Minas Gerais,MG,2,0,0,0,0,0,0
470,CIDEMUN,Mato Grosso do Sul,MS,2,0,0,0,0,0,0
471,CIDEMUN,Mato Grosso,MT,2,0,0,0,0,0,0
472,CIDEMUN,Pará,PA,2,0,0,0,0,0,0
473,CIDEMUN,Paraíba,PB,2,0,0,0,0,0,0
474,CIDEMUN,Pernambuco,PE,2,0,0,0,0,0,0
475,CIDEMUN,Piauí,PI,2,0,0,0,0,0,0
476,CIDEMUN,Paraná,PR,2,0,0,0,0,0,0
477,CIDEMUN,Rio de Janeiro,RJ,2,0,0,0,0,0,0
478,CIDEMUN,Rio Grande do Norte,RN,2,0,0,0,0,0,0
479,CIDEMUN,Rondônia,RO,2,0,0,0,0,0,0
480,CIDEMUN,Roraima,RR,2,0,0,0,0,0,0
481,CIDEMUN,Rio Grande do Sul,RS,2,0,0,0,0,0,0
482,CIDEMUN,Santa Catarina,SC,2,0,0,0,0,0,0
483,CIDEMUN,Sergipe,SE,2,0,0,0,0,0,0
484,CIDEMUN,São Paulo,SP,2,0,0,0,0,0,0
485,CIDEMUN,Tocantins,TO,2,0,0,0,0,0,0
